trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
125,5,11.0,Congruent,11_0.143_0.776.png,1.3520560264587402,0.152,0.775,,,,6.528616547584534,67.1266098022461,1.0,1.4108949899673462,hidden,69.5374984741211,2.0,1.1177215576171875,fixation,1.0
126,5,3.0,Incongruent,3_0.551_0.367.png,1.280374526977539,0.558,0.357,,,,6.428250551223755,75.00727844238281,1.0,1.1395670175552368,hidden,77.14684295654297,2.0,1.288683533668518,fixation,1.0
127,5,22.0,Congruent,13b_0.653_0.959.png,1.3829748630523682,0.648,0.965,,,,6.484560966491699,82.71590423583984,1.0,1.176037311553955,hidden,84.8919448852539,2.0,1.3085236549377441,fixation,1.0
128,5,9.0,Medium,9_0.673_0.469.png,1.4356210231781006,0.675,0.461,,,,6.408702731132507,90.58344268798828,1.0,1.212241530418396,hidden,92.79568481445312,2.0,1.1964612007141113,fixation,1.0
129,5,1.0,Medium,1_0.449_0.388.png,1.2728644609451294,0.441,0.379,,,,6.552760481834412,98.42776489257812,1.0,1.4606118202209473,hidden,100.88837432861328,2.0,1.0921486616134644,fixation,1.0
130,5,18.0,Incongruent,18_0.265_0.061.png,1.2932515144348145,0.256,0.067,,,,6.384550929069519,106.25338745117188,1.0,1.1017835140228271,hidden,108.35517120361328,2.0,1.282767415046692,fixation,1.0
131,5,9.0,Medium,9_0.367_0.286.png,1.2751576900482178,0.376,0.281,,,,6.605636239051819,113.93119049072266,1.0,1.4112623929977417,hidden,116.34245300292969,2.0,1.1943738460540771,fixation,1.0
132,5,22.0,Congruent,13b_0.612_0.980.png,1.3558323383331299,0.603,0.986,,,,6.6792720556259155,121.8119888305664,1.0,1.2218647003173828,hidden,124.03385162353516,2.0,1.4574073553085327,fixation,1.0
133,5,11.0,Congruent,11_0.388_0.510.png,1.4397180080413818,0.388,0.5,,,,6.796337962150574,129.8470916748047,1.0,1.3527146577835083,hidden,132.19979858398438,2.0,1.4436233043670654,fixation,1.0
134,5,20.0,Medium,20_0.510_0.551.png,1.4276454448699951,0.518,0.553,,,,6.287358522415161,138.08314514160156,1.0,1.096376657485962,hidden,140.1795196533203,2.0,1.1909818649291992,fixation,1.0
135,5,2.0,Incongruent,2_1.000_0.306.png,1.2261953353881836,1.0,0.314,,,,6.7532265186309814,145.79815673828125,1.0,1.4350172281265259,hidden,148.23316955566406,2.0,1.3182092905044556,fixation,1.0
136,5,8.0,Congruent,8_0.694_1.000.png,1.2861077785491943,0.694,1.0,,,,6.309194803237915,153.77757263183594,1.0,1.1575261354446411,hidden,155.9351043701172,2.0,1.151668667793274,fixation,1.0
137,5,20.0,Medium,20_0.347_0.327.png,1.4429839849472046,0.34,0.319,,,,6.441667795181274,161.3728790283203,1.0,1.1968239545822144,hidden,163.5697021484375,2.0,1.24484384059906,fixation,1.0
138,5,22.0,Congruent,13b_1.000_0.633.png,1.3958841562271118,1.0,0.623,,,,6.548412561416626,169.2575225830078,1.0,1.2309726476669312,hidden,171.48849487304688,2.0,1.3174399137496948,fixation,1.0
139,5,18.0,Incongruent,18_0.122_0.347.png,1.20204758644104,0.121,0.351,,,,6.692729592323303,177.2018280029297,1.0,1.3327984809875488,hidden,179.5346221923828,2.0,1.3599311113357544,fixation,1.0
140,5,8.0,Congruent,8_0.959_0.857.png,1.4002872705459595,0.953,0.862,,,,6.733913779258728,185.0966033935547,1.0,1.4319356679916382,hidden,187.52853393554688,2.0,1.3019781112670898,fixation,1.0
141,5,2.0,Incongruent,2_0.429_0.531.png,1.3043179512023926,0.435,0.532,,,,6.443279027938843,193.23080444335938,1.0,1.226609706878662,hidden,195.45741271972656,2.0,1.2166693210601807,fixation,1.0
142,5,8.0,Congruent,8_0.857_0.837.png,1.2024470567703247,0.866,0.827,,,,6.500565528869629,200.9783935546875,1.0,1.3725303411483765,hidden,203.35092163085938,2.0,1.1280351877212524,fixation,1.0
143,5,20.0,Medium,20_0.837_0.551.png,1.4486196041107178,0.838,0.546,,,,6.582812547683716,208.68141174316406,1.0,1.2679473161697388,hidden,210.94935607910156,2.0,1.314865231513977,fixation,1.0
144,5,,Fixation,,1.3269686698913574,,,fixation,5.0,run_end,2.3359456062316895,216.7128448486328,0.0,1.2353014945983887,hidden,217.94815063476562,0.0,1.1006441116333008,fixation,0.0
145,6,,Fixation,,1.19833505153656,,,fixation,10.0,run_start,2.6708767414093018,0.0,0.0,1.3904722929000854,hidden,1.3904722929000854,0.0,1.2804044485092163,fixation,0.0
146,6,18.0,Incongruent,18_0.367_0.327.png,1.37717866897583,0.362,0.332,,,,6.432192325592041,3.8692116737365723,1.0,1.3094069957733154,hidden,6.178618907928467,2.0,1.1227853298187256,fixation,1.0
147,6,2.0,Incongruent,2_0.490_0.408.png,1.2744969129562378,0.495,0.417,,,,6.483521580696106,11.678583145141602,1.0,1.2368388175964355,hidden,13.915421485900879,2.0,1.2466827630996704,fixation,1.0
148,6,3.0,Incongruent,3_0.367_0.388.png,1.4472663402557373,0.359,0.393,,,,6.455581426620483,19.436601638793945,1.0,1.337088942527771,hidden,21.77368927001953,2.0,1.1184924840927124,fixation,1.0
149,6,22.0,Congruent,13b_0.878_1.000.png,1.2819337844848633,0.884,1.0,,,,6.271293520927429,27.339448928833008,1.0,1.1771161556243896,hidden,29.516565322875977,2.0,1.0941773653030396,fixation,1.0
150,6,2.0,Incongruent,2_0.673_0.429.png,1.2629097700119019,0.664,0.437,,,,6.382563829421997,34.892677307128906,1.0,1.1297742128372192,hidden,37.0224494934082,2.0,1.2527896165847778,fixation,1.0
151,6,11.0,Congruent,11_0.306_0.429.png,1.2998857498168945,0.309,0.433,,,,6.485042333602905,42.538150787353516,1.0,1.234069585800171,hidden,44.772220611572266,2.0,1.2509727478027344,fixation,1.0
152,6,8.0,Congruent,8_0.551_0.551.png,1.3682323694229126,0.545,0.547,,,,6.363003373146057,50.32307815551758,1.0,1.244124412536621,hidden,52.567203521728516,2.0,1.118878960609436,fixation,1.0
153,6,20.0,Medium,20_0.490_0.714.png,1.2553406953811646,0.485,0.717,,,,6.649214386940002,58.05431365966797,1.0,1.2916001081466675,hidden,60.34591293334961,2.0,1.357614278793335,fixation,1.0
154,6,9.0,Medium,9_0.265_0.184.png,1.4065546989440918,0.27,0.176,,,,6.453349709510803,65.95886993408203,1.0,1.177691102027893,hidden,68.13655853271484,2.0,1.2756586074829102,fixation,1.0
155,6,1.0,Medium,1_0.592_0.408.png,1.3108818531036377,0.583,0.416,,,,6.329264760017395,73.81877136230469,1.0,1.112185001373291,hidden,75.93096160888672,2.0,1.217079758644104,fixation,1.0
156,6,11.0,Congruent,11_0.388_0.388.png,1.2105869054794312,0.394,0.378,,,,6.63985288143158,81.45892333984375,1.0,1.3391590118408203,hidden,83.79808044433594,2.0,1.3006938695907593,fixation,1.0
157,6,8.0,Congruent,8_1.000_0.959.png,1.2831028699874878,0.993,0.969,,,,6.562139272689819,89.30935668945312,1.0,1.3099132776260376,hidden,91.61927032470703,2.0,1.2522259950637817,fixation,1.0
158,6,20.0,Medium,20_0.837_0.918.png,1.3370286226272583,0.846,0.918,,,,6.574221134185791,97.15460205078125,1.0,1.139011025428772,hidden,99.29360961914062,2.0,1.435210108757019,fixation,1.0
159,6,22.0,Congruent,13b_0.816_0.694.png,1.3727513551712036,0.813,0.696,,,,6.426390528678894,105.06584930419922,1.0,1.2184854745864868,hidden,107.28433990478516,2.0,1.2079050540924072,fixation,1.0
160,6,11.0,Congruent,11_0.204_0.653.png,1.3317879438400269,0.199,0.651,,,,6.396735310554504,112.864990234375,1.0,1.13808274269104,hidden,115.0030746459961,2.0,1.2586525678634644,fixation,1.0
161,6,18.0,Incongruent,18_0.449_0.000.png,1.2970563173294067,0.452,0.0,,,,6.287754774093628,120.59351348876953,1.0,1.2012887001037598,hidden,122.79480743408203,2.0,1.0864660739898682,fixation,1.0
162,6,20.0,Medium,20_0.898_0.551.png,1.4694863557815552,0.892,0.544,,,,6.775355935096741,128.17832946777344,1.0,1.4212086200714111,hidden,130.5995330810547,2.0,1.3541473150253296,fixation,1.0
163,6,22.0,Congruent,13b_0.755_1.000.png,1.337327241897583,0.745,1.0,,,,6.647075057029724,136.4231719970703,1.0,1.271892786026001,hidden,138.695068359375,2.0,1.3751822710037231,fixation,1.0
164,6,3.0,Incongruent,3_0.224_0.347.png,1.3452003002166748,0.219,0.339,,,,6.452185392379761,144.40757751464844,1.0,1.1841564178466797,hidden,146.59173583984375,2.0,1.268028974533081,fixation,1.0
165,6,9.0,Medium,9_0.735_0.327.png,1.2795525789260864,0.729,0.331,,,,6.795232772827148,152.2049560546875,1.0,1.375251293182373,hidden,154.58021545410156,2.0,1.4199814796447754,fixation,1.0
166,6,8.0,Congruent,8_0.571_0.653.png,1.4475622177124023,0.575,0.659,,,,6.565658688545227,160.2797393798828,1.0,1.4579598903656006,hidden,162.73770141601562,2.0,1.1076987981796265,fixation,1.0
167,6,1.0,Medium,1_0.755_0.592.png,1.3877503871917725,0.754,0.584,,,,6.82211434841156,168.29296875,1.0,1.4823843240737915,hidden,170.7753448486328,2.0,1.3397300243377686,fixation,1.0
168,6,2.0,Incongruent,2_0.653_0.367.png,1.3540914058685303,0.661,0.371,,,,6.93374502658844,176.50282287597656,1.0,1.451317548751831,hidden,178.9541473388672,2.0,1.4824274778366089,fixation,1.0
169,6,9.0,Medium,9_0.204_0.286.png,1.2824875116348267,0.201,0.283,,,,6.670895576477051,184.79066467285156,1.0,1.3735384941101074,hidden,187.16419982910156,2.0,1.2973570823669434,fixation,1.0
170,6,1.0,Medium,1_0.694_0.531.png,1.2670084238052368,0.697,0.524,,,,6.617000341415405,192.74404907226562,1.0,1.345247507095337,hidden,195.08929443359375,2.0,1.2717528343200684,fixation,1.0
171,6,18.0,Incongruent,18_0.020_0.592.png,1.2477868795394897,0.022,0.596,,,,6.738112568855286,200.6280517578125,1.0,1.3337258100509644,hidden,202.96177673339844,2.0,1.4043867588043213,fixation,1.0
172,6,3.0,Incongruent,3_0.163_0.531.png,1.3756955862045288,0.163,0.526,,,,6.638149738311768,208.61395263671875,1.0,1.4301069974899292,hidden,211.0440673828125,2.0,1.2080427408218384,fixation,1.0
173,6,,Fixation,,1.211979627609253,,,fixation,5.0,run_end,2.60646390914917,216.6278076171875,0.0,1.369368076324463,hidden,217.99717712402344,0.0,1.237095832824707,fixation,0.0
174,7,,Fixation,,1.41524338722229,,,fixation,10.0,run_start,2.4082502126693726,0.0,0.0,1.1184054613113403,hidden,1.1184054613113403,0.0,1.2898447513580322,fixation,0.0
175,7,1.0,Medium,1_0.816_0.469.png,1.420951247215271,0.811,0.462,,,,6.537367820739746,3.823493480682373,1.0,1.3299258947372437,hidden,6.153419494628906,2.0,1.2074419260025024,fixation,1.0
176,7,8.0,Congruent,8_0.735_0.796.png,1.386015772819519,0.736,0.794,,,,6.86162006855011,11.78181266784668,1.0,1.4641631841659546,hidden,14.245975494384766,2.0,1.3974568843841553,fixation,1.0
177,7,2.0,Incongruent,2_0.469_0.510.png,1.4635366201400757,0.464,0.509,,,,6.711748957633972,20.029449462890625,1.0,1.2262030839920044,hidden,22.255651473999023,2.0,1.4855458736419678,fixation,1.0
178,7,22.0,Congruent,13b_0.837_0.673.png,1.3222706317901611,0.831,0.677,,,,6.312088847160339,28.204734802246094,1.0,1.2097440958023071,hidden,30.414478302001953,2.0,1.1023447513580322,fixation,1.0
179,7,20.0,Medium,20_0.735_0.653.png,1.3805038928985596,0.729,0.65,,,,6.708474516868591,35.83909225463867,1.0,1.4499636888504028,hidden,38.289058685302734,2.0,1.2585108280181885,fixation,1.0
180,7,9.0,Medium,9_0.490_0.000.png,1.3468834161758423,0.485,0.0,,,,6.747595310211182,43.928070068359375,1.0,1.3221253156661987,hidden,46.25019836425781,2.0,1.425469994544983,fixation,1.0
181,7,1.0,Medium,1_0.551_0.245.png,1.4550262689590454,0.545,0.254,,,,6.822647571563721,52.022552490234375,1.0,1.4298477172851562,hidden,54.45240020751953,2.0,1.3927998542785645,fixation,1.0
182,7,11.0,Congruent,11_0.102_0.469.png,1.3439671993255615,0.095,0.479,,,,6.576390624046326,60.30022430419922,1.0,1.4442307949066162,hidden,62.74445343017578,2.0,1.1321598291397095,fixation,1.0
183,7,18.0,Incongruent,18_0.531_0.388.png,1.2587757110595703,0.538,0.381,,,,6.27729868888855,68.2205810546875,1.0,1.1620169878005981,hidden,70.38259887695312,2.0,1.1152817010879517,fixation,1.0
184,7,20.0,Medium,20_1.000_0.918.png,1.2874655723571777,0.998,0.914,,,,6.481956243515015,75.75666046142578,1.0,1.3999948501586914,hidden,78.15665435791016,2.0,1.0819613933563232,fixation,1.0
185,7,18.0,Incongruent,18_0.612_0.102.png,1.4545928239822388,0.605,0.112,,,,6.2942774295806885,83.52607727050781,1.0,1.1546919345855713,hidden,85.68077087402344,2.0,1.1395854949951172,fixation,1.0
186,7,22.0,Congruent,13b_0.776_0.551.png,1.4166533946990967,0.779,0.555,,,,6.584169864654541,91.27494812011719,1.0,1.2895361185073853,hidden,93.56448364257812,2.0,1.2946337461471558,fixation,1.0
187,7,2.0,Incongruent,2_0.571_0.449.png,1.21156907081604,0.578,0.441,,,,6.588762879371643,99.27577209472656,1.0,1.1413816213607788,hidden,101.41715240478516,2.0,1.4473812580108643,fixation,1.0
188,7,3.0,Incongruent,3_0.449_0.388.png,1.2014509439468384,0.441,0.386,,,,6.79917299747467,107.07610321044922,1.0,1.456882357597351,hidden,109.53298950195312,2.0,1.3422906398773193,fixation,1.0
189,7,1.0,Medium,1_1.000_0.265.png,1.3581552505493164,1.0,0.262,,,,6.379225254058838,115.07672882080078,1.0,1.2636940479278564,hidden,117.34042358398438,2.0,1.1155312061309814,fixation,1.0
190,7,20.0,Medium,20_0.837_0.388.png,1.2894136905670166,0.834,0.384,,,,6.7340247631073,122.8141098022461,1.0,1.2681529521942139,hidden,125.08226013183594,2.0,1.465871810913086,fixation,1.0
191,7,3.0,Incongruent,3_0.388_0.388.png,1.3955551385879517,0.396,0.382,,,,6.596562623977661,130.83753967285156,1.0,1.3990669250488281,hidden,133.2366180419922,2.0,1.197495698928833,fixation,1.0
192,7,2.0,Incongruent,2_0.510_0.000.png,1.2334716320037842,0.515,0.0,,,,6.553508639335632,138.8296661376953,1.0,1.1347519159317017,hidden,140.96441650390625,2.0,1.4187567234039307,fixation,1.0
193,7,8.0,Congruent,8_0.592_0.531.png,1.2592051029205322,0.599,0.527,,,,6.509440898895264,146.61663818359375,1.0,1.3892799615859985,hidden,149.00592041015625,2.0,1.1201609373092651,fixation,1.0
194,7,3.0,Incongruent,3_0.286_0.224.png,1.4474856853485107,0.281,0.216,,,,6.719941258430481,154.38528442382812,1.0,1.2545841932296753,hidden,156.63987731933594,2.0,1.4653570652008057,fixation,1.0
195,7,9.0,Medium,9_0.000_0.469.png,1.4334521293640137,0.0,0.473,,,,6.5868706703186035,162.55271911621094,1.0,1.419440507888794,hidden,164.97215270996094,2.0,1.1674301624298096,fixation,1.0
196,7,22.0,Congruent,13b_0.755_1.000.png,1.2681851387023926,0.75,1.0,,,,6.7580612897872925,170.5730438232422,1.0,1.4508225917816162,hidden,173.02386474609375,2.0,1.3072386980056763,fixation,1.0
197,7,9.0,Medium,9_0.694_0.327.png,1.3295154571533203,0.691,0.329,,,,6.323827028274536,178.5992889404297,1.0,1.206689476966858,hidden,180.80596923828125,2.0,1.1171375513076782,fixation,1.0
198,7,11.0,Congruent,11_0.388_0.551.png,1.399825096130371,0.386,0.555,,,,6.603121757507324,186.25262451171875,1.0,1.4534209966659546,hidden,188.7060546875,2.0,1.1497007608413696,fixation,1.0
199,7,8.0,Congruent,8_0.980_0.653.png,1.400498390197754,0.978,0.643,,,,6.30526340007782,194.2555694580078,1.0,1.1229310035705566,hidden,196.37850952148438,2.0,1.1823323965072632,fixation,1.0
200,7,11.0,Congruent,11_0.245_0.857.png,1.2855528593063354,0.255,0.861,,,,6.659013032913208,201.96133422851562,1.0,1.3557637929916382,hidden,204.31710815429688,2.0,1.3032492399215698,fixation,1.0
201,7,18.0,Incongruent,18_0.551_0.449.png,1.2138359546661377,0.55,0.441,,,,6.732959866523743,209.90589904785156,1.0,1.3356993198394775,hidden,212.24160766601562,2.0,1.3972605466842651,fixation,1.0
202,7,,Fixation,,1.2736214399337769,,,fixation,5.0,run_end,2.8636711835861206,217.8527069091797,0.0,1.4629708528518677,hidden,219.315673828125,0.0,1.400700330734253,fixation,0.0
203,8,,Fixation,,1.2763937711715698,,,fixation,10.0,run_start,2.8155754804611206,0.0,0.0,1.3312572240829468,hidden,1.3312572240829468,0.0,1.4843182563781738,fixation,0.0
204,8,8.0,Congruent,8_0.571_0.531.png,1.2229126691818237,0.571,0.529,,,,6.690781354904175,4.0919694900512695,1.0,1.2195038795471191,hidden,6.3114728927612305,2.0,1.4712774753570557,fixation,1.0
205,8,22.0,Congruent,13b_0.735_0.959.png,1.3060094118118286,0.737,0.958,,,,6.610918879508972,12.00566291809082,1.0,1.4697589874267578,hidden,14.475421905517578,2.0,1.1411598920822144,fixation,1.0
206,8,9.0,Medium,9_0.204_0.184.png,1.2155848741531372,0.198,0.179,,,,6.4618812799453735,19.922592163085938,1.0,1.0911312103271484,hidden,22.013723373413086,2.0,1.370750069618225,fixation,1.0
207,8,22.0,Congruent,13b_0.796_0.857.png,1.3584364652633667,0.801,0.852,,,,6.3530954122543335,27.60005760192871,1.0,1.2442331314086914,hidden,29.84429168701172,2.0,1.108862280845642,fixation,1.0
208,8,11.0,Congruent,11_0.612_0.939.png,1.3252358436584473,0.611,0.94,,,,6.6970648765563965,35.311588287353516,1.0,1.3128561973571777,hidden,37.624446868896484,2.0,1.3842086791992188,fixation,1.0
209,8,18.0,Incongruent,18_0.163_0.000.png,1.3244520425796509,0.158,0.0,,,,6.639742493629456,43.33388900756836,1.0,1.3229175806045532,hidden,45.65680694580078,2.0,1.3168249130249023,fixation,1.0
210,8,3.0,Incongruent,3_0.204_0.163.png,1.4681293964385986,0.208,0.168,,,,6.428218841552734,51.2980842590332,1.0,1.2073681354522705,hidden,53.50545120239258,2.0,1.2208507061004639,fixation,1.0
211,8,2.0,Incongruent,2_0.204_0.449.png,1.473193645477295,0.21,0.458,,,,6.72287392616272,59.19443130493164,1.0,1.3294495344161987,hidden,61.52388381958008,2.0,1.393424391746521,fixation,1.0
212,8,3.0,Incongruent,3_0.000_0.163.png,1.3922901153564453,0.0,0.173,,,,6.5963287353515625,67.3905029296875,1.0,1.3064056634902954,hidden,69.69690704345703,2.0,1.289923071861267,fixation,1.0
213,8,22.0,Congruent,13b_0.551_1.000.png,1.201704502105713,0.544,1.0,,,,6.689783453941345,75.37911987304688,1.0,1.4705067873001099,hidden,77.84962463378906,2.0,1.2192766666412354,fixation,1.0
214,8,1.0,Medium,1_0.653_0.224.png,1.4527630805969238,0.661,0.23,,,,6.638404607772827,83.2706069946289,1.0,1.20352041721344,hidden,85.47412872314453,2.0,1.4348841905593872,fixation,1.0
215,8,9.0,Medium,9_0.306_0.143.png,1.212796688079834,0.307,0.138,,,,6.383512258529663,91.36177825927734,1.0,1.1079455614089966,hidden,93.46971893310547,2.0,1.2755666971206665,fixation,1.0
216,8,2.0,Incongruent,2_0.531_0.000.png,1.4339121580123901,0.537,0.0,,,,6.532882928848267,98.95808410644531,1.0,1.1480872631072998,hidden,101.10617065429688,2.0,1.3847956657409668,fixation,1.0
217,8,3.0,Incongruent,3_0.000_0.020.png,1.270521640777588,0.0,0.021,,,,6.5474244356155396,106.92488098144531,1.0,1.1980942487716675,hidden,109.12297058105469,2.0,1.349330186843872,fixation,1.0
218,8,11.0,Congruent,11_0.306_0.898.png,1.3053587675094604,0.299,0.907,,,,6.406836032867432,114.74282836914062,1.0,1.185747504234314,hidden,116.92857360839844,2.0,1.2210885286331177,fixation,1.0
219,8,20.0,Medium,20_0.429_0.673.png,1.368531346321106,0.437,0.673,,,,6.692582130432129,122.45501708984375,1.0,1.4560694694519043,hidden,124.91108703613281,2.0,1.2365126609802246,fixation,1.0
220,8,8.0,Congruent,8_0.735_0.878.png,1.4398428201675415,0.732,0.88,,,,6.472599506378174,130.51612854003906,1.0,1.0948411226272583,hidden,132.61097717285156,2.0,1.3777583837509155,fixation,1.0
221,8,18.0,Incongruent,18_0.347_0.531.png,1.3786203861236572,0.341,0.526,,,,6.318844199180603,138.42857360839844,1.0,1.1234385967254639,hidden,140.55201721191406,2.0,1.1954056024551392,fixation,1.0
222,8,2.0,Incongruent,2_0.653_0.327.png,1.263777732849121,0.643,0.33,,,,6.5812588930130005,146.12603759765625,1.0,1.2035980224609375,hidden,148.3296356201172,2.0,1.377660870552063,fixation,1.0
223,8,18.0,Incongruent,18_0.388_0.694.png,1.438821792602539,0.382,0.688,,,,6.377114534378052,153.97108459472656,1.0,1.1330941915512085,hidden,156.1041717529297,2.0,1.2440203428268433,fixation,1.0
224,8,1.0,Medium,1_0.571_0.020.png,1.4515300989151,0.577,0.029,,,,6.8767253160476685,161.78701782226562,1.0,1.4633920192718506,hidden,164.2504119873047,2.0,1.4133332967758179,fixation,1.0
225,8,8.0,Congruent,8_0.653_0.551.png,1.319583535194397,0.662,0.545,,,,6.902135610580444,170.11526489257812,1.0,1.4728167057037354,hidden,172.5880889892578,2.0,1.429318904876709,fixation,1.0
226,8,11.0,Congruent,11_0.224_0.510.png,1.457533359527588,0.222,0.509,,,,6.5536288022994995,178.3369903564453,1.0,1.403970718383789,hidden,180.74095153808594,2.0,1.1496580839157104,fixation,1.0
227,8,1.0,Medium,1_1.000_0.061.png,1.2732081413269043,1.0,0.068,,,,6.741115927696228,186.34814453125,1.0,1.3750349283218384,hidden,188.7231903076172,2.0,1.3660809993743896,fixation,1.0
228,8,20.0,Medium,20_0.776_0.367.png,1.396850824356079,0.777,0.36,,,,6.227452635765076,194.3624725341797,1.0,1.1433976888656616,hidden,196.50587463378906,2.0,1.084054946899414,fixation,1.0
229,8,9.0,Medium,9_0.061_0.224.png,1.303542971611023,0.061,0.216,,,,6.729969382286072,201.9867706298828,1.0,1.4492433071136475,hidden,204.43601989746094,2.0,1.2807260751724243,fixation,1.0
230,8,20.0,Medium,20_0.918_0.531.png,1.3102153539657593,0.919,0.529,,,,6.58485209941864,210.02029418945312,1.0,1.4708019495010376,hidden,212.4910888671875,2.0,1.1140501499176025,fixation,1.0
231,8,,Fixation,,1.2991673946380615,,,fixation,5.0,run_end,2.640351891517639,217.9153594970703,0.0,1.4372848272323608,hidden,219.35264587402344,0.0,1.2030670642852783,fixation,0.0
