trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
72,3,8.0,Congruent,8_0.918_0.286.png,3.407318115234375,0.918,0.285,,,,7.810832858085632,159.3734893798828,1.0,2.034529447555542,hidden,162.40802001953125,2.5,1.2763034105300903,fixation,1.0
73,3,22.0,Congruent,13b_0.490_0.796.png,3.5965754985809326,0.498,0.789,,,,7.68250036239624,170.59164428710938,1.0,2.021649122238159,hidden,173.61329650878906,2.5,1.160851240158081,fixation,1.0
74,3,2.0,Incongruent,2_0.898_0.000.png,3.935957670211792,0.897,0.008,,,,7.136982679367065,181.87071228027344,1.0,1.635158658027649,hidden,184.50587463378906,2.5,1.0018240213394165,fixation,1.0
75,3,11.0,Congruent,11_0.673_0.469.png,3.7913146018981934,0.671,0.479,,,,7.716386795043945,192.9436492919922,1.0,1.1818573474884033,hidden,195.12551879882812,2.5,2.034529447555542,fixation,1.0
76,3,1.0,Medium,1_0.694_0.510.png,3.935957670211792,0.698,0.513,,,,8.569058895111084,204.45135498046875,1.0,2.034529447555542,hidden,207.4858856201172,2.5,2.034529447555542,fixation,1.0
77,3,3.0,Incongruent,3_0.490_0.224.png,3.4199960231781006,0.493,0.228,,,,8.569058895111084,216.9563751220703,1.0,2.034529447555542,hidden,219.99090576171875,2.5,2.034529447555542,fixation,1.0
78,3,22.0,Congruent,13b_0.857_0.367.png,3.935957670211792,0.853,0.36,,,,8.569058895111084,228.9454345703125,1.0,2.034529447555542,hidden,231.97996520996094,2.5,2.034529447555542,fixation,1.0
79,3,1.0,Medium,1_0.490_0.224.png,3.2578072547912598,0.491,0.22,,,,8.569058895111084,241.450439453125,1.0,2.034529447555542,hidden,244.48497009277344,2.5,2.034529447555542,fixation,1.0
80,3,20.0,Medium,20_0.959_0.388.png,3.935957670211792,0.959,0.393,,,,7.646459460258484,253.27731323242188,1.0,1.111930012702942,hidden,255.3892364501953,2.5,2.034529447555542,fixation,1.0
81,3,18.0,Incongruent,18_0.265_0.163.png,3.935957670211792,0.272,0.169,,,,8.127073287963867,264.8597412109375,1.0,1.5925438404083252,hidden,267.4522705078125,2.5,2.034529447555542,fixation,1.0
82,3,11.0,Congruent,11_0.449_0.531.png,3.935957670211792,0.457,0.533,,,,7.474400579929352,276.9227600097656,1.0,0.9398711323738098,hidden,278.8626403808594,2.5,2.034529447555542,fixation,1.0
83,3,9.0,Medium,9_0.408_0.347.png,3.935957670211792,0.404,0.344,,,,7.177525162696838,288.3331298828125,1.0,1.206450343132019,hidden,290.5395812988281,2.5,1.4710748195648193,fixation,1.0
84,3,3.0,Incongruent,3_0.245_0.082.png,2.9901678562164307,0.251,0.085,,,,7.7558913230896,299.44659423828125,1.0,1.2213618755340576,hidden,301.66796875,2.5,2.034529447555542,fixation,1.0
85,3,1.0,Medium,1_0.959_0.367.png,3.935957670211792,0.951,0.358,,,,7.4530985951423645,310.1926574707031,1.0,2.034529447555542,hidden,313.2272033691406,2.5,0.9185691475868225,fixation,1.0
86,3,,Fixation,,3.935957670211792,,,fixation,5.0,run_end,2.8288958072662354,321.58172607421875,0.0,0.7943663597106934,hidden,322.3760681152344,0.0,2.034529447555542,fixation,0.0
87,4,,Fixation,,2.7789664268493652,,,fixation,10.0,run_start,3.0266271829605103,0.0,0.0,1.185743808746338,hidden,1.185743808746338,0.0,1.8408833742141724,fixation,0.0
88,4,22.0,Congruent,13b_0.694_0.592.png,2.91752552986145,0.695,0.587,,,,8.131597757339478,5.805593490600586,1.0,1.5970683097839355,hidden,8.40266227722168,2.5,2.034529447555542,fixation,1.0
89,4,11.0,Congruent,11_0.000_0.735.png,3.935957670211792,0.0,0.725,,,,7.381492853164673,16.854717254638672,1.0,1.1559321880340576,hidden,19.010648727416992,2.5,1.7255606651306152,fixation,1.0
90,4,18.0,Incongruent,18_0.102_0.367.png,2.8065052032470703,0.095,0.374,,,,6.84718656539917,28.17216682434082,1.0,1.5202370882034302,hidden,30.69240379333496,2.5,0.8269494771957397,fixation,1.0
91,4,1.0,Medium,1_0.306_0.020.png,3.935957670211792,0.307,0.026,,,,7.918843507766724,37.82585906982422,1.0,1.3843140602111816,hidden,40.210174560546875,2.5,2.034529447555542,fixation,1.0
92,4,8.0,Congruent,8_0.265_0.898.png,3.7926526069641113,0.272,0.902,,,,8.569058895111084,49.680660247802734,1.0,2.034529447555542,hidden,52.71519088745117,2.5,2.034529447555542,fixation,1.0
93,4,9.0,Medium,9_0.000_0.429.png,3.935957670211792,0.006,0.424,,,,7.527701735496521,62.04237365722656,1.0,2.0147032737731934,hidden,65.05707550048828,2.5,1.0129984617233276,fixation,1.0
94,4,22.0,Congruent,13b_0.918_0.755.png,3.046355724334717,0.927,0.754,,,,6.44735985994339,73.50603485107422,1.0,1.1758697032928467,hidden,75.68190002441406,2.5,0.7714901566505432,fixation,1.0
95,4,11.0,Congruent,11_0.571_0.286.png,3.0037004947662354,0.578,0.279,,,,6.489046096801758,82.99974822998047,1.0,1.068780541419983,hidden,85.06852722167969,2.5,0.9202655553817749,fixation,1.0
96,4,22.0,Congruent,13b_0.816_0.551.png,3.0961151123046875,0.816,0.546,,,,7.540083885192871,92.49249267578125,1.0,1.3888205289840698,hidden,94.88131713867188,2.5,1.6512633562088013,fixation,1.0
97,4,1.0,Medium,1_0.490_0.082.png,3.935957670211792,0.495,0.083,,,,7.662873387336731,103.12869262695312,1.0,2.034529447555542,hidden,106.16322326660156,2.5,1.128343939781189,fixation,1.0
98,4,11.0,Congruent,11_0.286_1.000.png,3.935957670211792,0.285,1.0,,,,7.098731279373169,114.72752380371094,1.0,1.1749422550201416,hidden,116.9024658203125,2.5,1.4237890243530273,fixation,1.0
99,4,9.0,Medium,9_0.265_0.408.png,2.9651737213134766,0.261,0.407,,,,7.419212460517883,125.76221466064453,1.0,2.034529447555542,hidden,128.79673767089844,2.5,0.8846830129623413,fixation,1.0
100,4,2.0,Incongruent,2_0.714_0.469.png,3.4465816020965576,0.722,0.473,,,,8.5551598072052,136.14659118652344,1.0,2.020630359649658,hidden,139.167236328125,2.5,2.034529447555542,fixation,1.0
101,4,3.0,Incongruent,3_0.286_0.367.png,3.935957670211792,0.287,0.36,,,,7.5447763204574585,148.14834594726562,1.0,1.9005653858184814,hidden,151.0489044189453,2.5,1.144210934638977,fixation,1.0
102,4,20.0,Medium,20_0.796_0.612.png,2.998929738998413,0.792,0.608,,,,7.363081157207489,159.6290740966797,1.0,0.828551709651947,hidden,161.45762634277344,2.5,2.034529447555542,fixation,1.0
103,4,2.0,Incongruent,2_0.612_0.000.png,3.935957670211792,0.603,0.0,,,,7.258687496185303,169.9910888671875,1.0,0.8031398057937622,hidden,171.79421997070312,2.5,1.9555476903915405,fixation,1.0
104,4,20.0,Medium,20_0.694_0.857.png,3.935957670211792,0.692,0.856,,,,8.569058895111084,181.18572998046875,1.0,2.034529447555542,hidden,184.2202606201172,2.5,2.034529447555542,fixation,1.0
105,4,8.0,Congruent,8_0.878_0.633.png,2.982576608657837,0.868,0.632,,,,7.9382147789001465,193.6907501220703,1.0,1.4036853313446045,hidden,196.0944366455078,2.5,2.034529447555542,fixation,1.0
106,4,3.0,Incongruent,3_0.306_0.510.png,3.0364818572998047,0.311,0.517,,,,8.569058895111084,204.61154174804688,1.0,2.034529447555542,hidden,207.6460723876953,2.5,2.034529447555542,fixation,1.0
107,4,18.0,Incongruent,18_0.653_0.490.png,3.935957670211792,0.654,0.498,,,,8.254997849464417,216.21707153320312,1.0,2.034529447555542,hidden,219.25160217285156,2.5,1.7204684019088745,fixation,1.0
108,4,20.0,Medium,20_0.796_0.898.png,3.935957670211792,0.79,0.898,,,,7.504748284816742,228.4080352783203,1.0,2.034529447555542,hidden,231.44256591796875,2.5,0.9702188372612,fixation,1.0
109,4,9.0,Medium,9_0.082_0.163.png,2.9466543197631836,0.079,0.167,,,,7.830552697181702,239.84873962402344,1.0,1.2960232496261597,hidden,242.14476013183594,2.5,2.034529447555542,fixation,1.0
110,4,18.0,Incongruent,18_0.286_0.449.png,3.935957670211792,0.278,0.444,,,,8.569058895111084,250.62594604492188,1.0,2.034529447555542,hidden,253.6604766845703,2.5,2.034529447555542,fixation,1.0
111,4,1.0,Medium,1_0.776_0.408.png,3.935957670211792,0.777,0.414,,,,8.569058895111084,263.1309509277344,1.0,2.034529447555542,hidden,266.1654968261719,2.5,2.034529447555542,fixation,1.0
112,4,3.0,Incongruent,3_0.449_0.102.png,3.935957670211792,0.451,0.109,,,,8.569058895111084,275.635986328125,1.0,2.034529447555542,hidden,278.6705017089844,2.5,2.034529447555542,fixation,1.0
113,4,8.0,Congruent,8_0.714_0.735.png,3.6260769367218018,0.719,0.743,,,,7.550547003746033,288.1409912109375,1.0,1.9441955089569092,hidden,291.085205078125,2.5,1.1063514947891235,fixation,1.0
114,4,2.0,Incongruent,2_0.755_0.143.png,3.935957670211792,0.753,0.149,,,,7.477944195270538,299.317626953125,1.0,2.034529447555542,hidden,302.3521423339844,2.5,0.9434147477149963,fixation,1.0
