var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
835,1,1019.1387504906966,1019.1387504906966,1019.1387504906966,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0835_iter0000_d000835.csv,0,1019.1387504906966
1518,1,1019.1408409756658,1019.1408409756658,1019.1408409756658,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1518_iter0000_d001518.csv,0,1019.1408409756658
982,1,1019.1410685916156,1019.1410685916156,1019.1410685916156,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0982_iter0000_d000982.csv,0,1019.1410685916156
1067,1,1019.1426147282451,1019.1426147282451,1019.1426147282451,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1067_iter0000_d001067.csv,0,1019.1426147282451
1140,1,1019.1445299054363,1019.1445299054363,1019.1445299054363,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1140_iter0000_d001140.csv,0,1019.1445299054363
940,1,1019.1458723716314,1019.1458723716314,1019.1458723716314,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0940_iter0000_d000940.csv,0,1019.1458723716314
2367,1,1019.1480914691451,1019.1480914691451,1019.1480914691451,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2367_iter0000_d002367.csv,0,1019.1480914691451
1607,1,1019.1502460108717,1019.1502460108717,1019.1502460108717,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1607_iter0000_d001607.csv,0,1019.1502460108717
2229,1,1019.1518288078792,1019.1518288078792,1019.1518288078792,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2229_iter0000_d002229.csv,0,1019.1518288078792
1920,1,1019.1536967630961,1019.1536967630961,1019.1536967630961,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1920_iter0000_d001920.csv,0,1019.1536967630961
836,1,1019.1553002116444,1019.1553002116444,1019.1553002116444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0836_iter0000_d000836.csv,0,1019.1553002116444
997,1,1019.1592189728032,1019.1592189728032,1019.1592189728032,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0997_iter0000_d000997.csv,0,1019.1592189728032
1606,1,1019.1602220959134,1019.1602220959134,1019.1602220959134,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1606_iter0000_d001606.csv,0,1019.1602220959134
584,1,1019.1620560177582,1019.1620560177582,1019.1620560177582,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0584_iter0000_d000584.csv,0,1019.1620560177582
734,1,1019.1628446331647,1019.1628446331647,1019.1628446331647,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0734_iter0000_d000734.csv,0,1019.1628446331647
1461,1,1019.1631579240444,1019.1631579240444,1019.1631579240444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1461_iter0000_d001461.csv,0,1019.1631579240444
607,1,1019.1631670647233,1019.1631670647233,1019.1631670647233,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0607_iter0000_d000607.csv,0,1019.1631670647233
1957,1,1019.1634203508007,1019.1634203508007,1019.1634203508007,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1957_iter0000_d001957.csv,0,1019.1634203508007
2024,1,1019.1634388190777,1019.1634388190777,1019.1634388190777,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2024_iter0000_d002024.csv,0,1019.1634388190777
1895,1,1019.1643114943373,1019.1643114943373,1019.1643114943373,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1895_iter0000_d001895.csv,0,1019.1643114943373
2304,1,1019.1644378725343,1019.1644378725343,1019.1644378725343,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2304_iter0000_d002304.csv,0,1019.1644378725343
1520,1,1019.1644771471325,1019.1644771471325,1019.1644771471325,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1520_iter0000_d001520.csv,0,1019.1644771471325
1006,1,1019.1656242064629,1019.1656242064629,1019.1656242064629,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1006_iter0000_d001006.csv,0,1019.1656242064629
750,1,1019.165790665108,1019.165790665108,1019.165790665108,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0750_iter0000_d000750.csv,0,1019.165790665108
1438,1,1019.1661977392167,1019.1661977392167,1019.1661977392167,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1438_iter0000_d001438.csv,0,1019.1661977392167
811,1,1019.1670352492941,1019.1670352492941,1019.1670352492941,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0811_iter0000_d000811.csv,0,1019.1670352492941
1219,1,1019.1679615066178,1019.1679615066178,1019.1679615066178,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1219_iter0000_d001219.csv,0,1019.1679615066178
2352,1,1019.1686936235274,1019.1686936235274,1019.1686936235274,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2352_iter0000_d002352.csv,0,1019.1686936235274
1206,1,1019.1694389442653,1019.1694389442653,1019.1694389442653,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1206_iter0000_d001206.csv,0,1019.1694389442653
1533,1,1019.1715186113006,1019.1715186113006,1019.1715186113006,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1533_iter0000_d001533.csv,0,1019.1715186113006
1029,1,1019.171841292687,1019.171841292687,1019.171841292687,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1029_iter0000_d001029.csv,0,1019.171841292687
1999,1,1019.1721649542801,1019.1721649542801,1019.1721649542801,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1999_iter0000_d001999.csv,0,1019.1721649542801
1171,1,1019.173037849303,1019.173037849303,1019.173037849303,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1171_iter0000_d001171.csv,0,1019.173037849303
1039,1,1019.1739867376798,1019.1739867376798,1019.1739867376798,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1039_iter0000_d001039.csv,0,1019.1739867376798
1589,1,1019.1749257235917,1019.1749257235917,1019.1749257235917,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1589_iter0000_d001589.csv,0,1019.1749257235917
1843,1,1019.1754596134513,1019.1754596134513,1019.1754596134513,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1843_iter0000_d001843.csv,0,1019.1754596134513
1056,1,1019.1756137344901,1019.1756137344901,1019.1756137344901,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1056_iter0000_d001056.csv,0,1019.1756137344901
2212,1,1019.1776460570245,1019.1776460570245,1019.1776460570245,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2212_iter0000_d002212.csv,0,1019.1776460570245
2031,1,1019.1795680394013,1019.1795680394013,1019.1795680394013,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2031_iter0000_d002031.csv,0,1019.1795680394013
1421,1,1019.1800864376729,1019.1800864376729,1019.1800864376729,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1421_iter0000_d001421.csv,0,1019.1800864376729
471,1,1019.1825025628897,1019.1825025628897,1019.1825025628897,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0471_iter0000_d000471.csv,0,1019.1825025628897
1235,1,1019.1836442356895,1019.1836442356895,1019.1836442356895,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1235_iter0000_d001235.csv,0,1019.1836442356895
1111,1,1019.1839362110729,1019.1839362110729,1019.1839362110729,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1111_iter0000_d001111.csv,0,1019.1839362110729
1711,1,1019.1862993480723,1019.1862993480723,1019.1862993480723,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1711_iter0000_d001711.csv,0,1019.1862993480723
716,1,1019.186852333697,1019.186852333697,1019.186852333697,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0716_iter0000_d000716.csv,0,1019.186852333697
532,1,1019.1873325466604,1019.1873325466604,1019.1873325466604,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0532_iter0000_d000532.csv,0,1019.1873325466604
1315,1,1019.1879059903168,1019.1879059903168,1019.1879059903168,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1315_iter0000_d001315.csv,0,1019.1879059903168
441,1,1019.1896873159203,1019.1896873159203,1019.1896873159203,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0441_iter0000_d000441.csv,0,1019.1896873159203
1647,1,1019.1904682736368,1019.1904682736368,1019.1904682736368,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1647_iter0000_d001647.csv,0,1019.1904682736368
2394,1,1019.1933520012274,1019.1933520012274,1019.1933520012274,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2394_iter0000_d002394.csv,0,1019.1933520012274
1776,1,1019.1958397832859,1019.1958397832859,1019.1958397832859,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1776_iter0000_d001776.csv,0,1019.1958397832859
642,1,1019.1972613391664,1019.1972613391664,1019.1972613391664,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0642_iter0000_d000642.csv,0,1019.1972613391664
669,1,1019.199724960092,1019.199724960092,1019.199724960092,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0669_iter0000_d000669.csv,0,1019.199724960092
1683,1,1019.199757075308,1019.199757075308,1019.199757075308,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1683_iter0000_d001683.csv,0,1019.199757075308
1073,1,1019.201884214334,1019.201884214334,1019.201884214334,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1073_iter0000_d001073.csv,0,1019.201884214334
1024,1,1019.2038753445522,1019.2038753445522,1019.2038753445522,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1024_iter0000_d001024.csv,0,1019.2038753445522
1173,1,1019.2040292637839,1019.2040292637839,1019.2040292637839,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1173_iter0000_d001173.csv,0,1019.2040292637839
925,1,1019.2040573123405,1019.2040573123405,1019.2040573123405,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0925_iter0000_d000925.csv,0,1019.2040573123405
782,1,1019.2090853361452,1019.2090853361452,1019.2090853361452,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0782_iter0000_d000782.csv,0,1019.2090853361452
2037,1,1019.2099706809837,1019.2099706809837,1019.2099706809837,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2037_iter0000_d002037.csv,0,1019.2099706809837
1717,1,1019.210944883554,1019.210944883554,1019.210944883554,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1717_iter0000_d001717.csv,0,1019.210944883554
1185,1,1019.2113122299809,1019.2113122299809,1019.2113122299809,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1185_iter0000_d001185.csv,0,1019.2113122299809
670,1,1019.2145801590856,1019.2145801590856,1019.2145801590856,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0670_iter0000_d000670.csv,0,1019.2145801590856
522,1,1019.2164152597886,1019.2164152597886,1019.2164152597886,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0522_iter0000_d000522.csv,0,1019.2164152597886
1921,1,1019.2176198786962,1019.2176198786962,1019.2176198786962,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1921_iter0000_d001921.csv,0,1019.2176198786962
1963,1,1019.220221067418,1019.220221067418,1019.220221067418,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1963_iter0000_d001963.csv,0,1019.220221067418
1794,1,1019.2215951848408,1019.2215951848408,1019.2215951848408,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1794_iter0000_d001794.csv,0,1019.2215951848408
410,1,1019.2222998533175,1019.2222998533175,1019.2222998533175,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0410_iter0000_d000410.csv,0,1019.2222998533175
1904,1,1019.223722554572,1019.223722554572,1019.223722554572,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1904_iter0000_d001904.csv,0,1019.223722554572
1988,1,1019.2246223820503,1019.2246223820503,1019.2246223820503,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1988_iter0000_d001988.csv,0,1019.2246223820503
947,1,1019.2255680133984,1019.2255680133984,1019.2255680133984,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0947_iter0000_d000947.csv,0,1019.2255680133984
953,1,1019.2260867476148,1019.2260867476148,1019.2260867476148,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0953_iter0000_d000953.csv,0,1019.2260867476148
470,1,1019.2264441769477,1019.2264441769477,1019.2264441769477,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0470_iter0000_d000470.csv,0,1019.2264441769477
1588,1,1019.2276066757317,1019.2276066757317,1019.2276066757317,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1588_iter0000_d001588.csv,0,1019.2276066757317
1367,1,1019.2292338532504,1019.2292338532504,1019.2292338532504,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1367_iter0000_d001367.csv,0,1019.2292338532504
648,1,1019.2297458119889,1019.2297458119889,1019.2297458119889,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0648_iter0000_d000648.csv,0,1019.2297458119889
1143,1,1019.2299333038528,1019.2299333038528,1019.2299333038528,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1143_iter0000_d001143.csv,0,1019.2299333038528
437,1,1019.2304491101953,1019.2304491101953,1019.2304491101953,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0437_iter0000_d000437.csv,0,1019.2304491101953
778,1,1019.2340619234081,1019.2340619234081,1019.2340619234081,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0778_iter0000_d000778.csv,0,1019.2340619234081
1132,1,1019.2347177424533,1019.2347177424533,1019.2347177424533,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1132_iter0000_d001132.csv,0,1019.2347177424533
1864,1,1019.2349131846194,1019.2349131846194,1019.2349131846194,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1864_iter0000_d001864.csv,0,1019.2349131846194
1009,1,1019.2385186246988,1019.2385186246988,1019.2385186246988,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1009_iter0000_d001009.csv,0,1019.2385186246988
589,1,1019.238832943784,1019.238832943784,1019.238832943784,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0589_iter0000_d000589.csv,0,1019.238832943784
1952,1,1019.2429692233901,1019.2429692233901,1019.2429692233901,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1952_iter0000_d001952.csv,0,1019.2429692233901
673,1,1019.2466509997626,1019.2466509997626,1019.2466509997626,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0673_iter0000_d000673.csv,0,1019.2466509997626
2209,1,1019.247182019216,1019.247182019216,1019.247182019216,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2209_iter0000_d002209.csv,0,1019.247182019216
1552,1,1019.2472778495392,1019.2472778495392,1019.2472778495392,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1552_iter0000_d001552.csv,0,1019.2472778495392
1112,1,1019.2475550135654,1019.2475550135654,1019.2475550135654,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1112_iter0000_d001112.csv,0,1019.2475550135654
1424,1,1019.2475702226902,1019.2475702226902,1019.2475702226902,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1424_iter0000_d001424.csv,0,1019.2475702226902
1590,1,1019.2514953495636,1019.2514953495636,1019.2514953495636,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1590_iter0000_d001590.csv,0,1019.2514953495636
1608,1,1019.2543280985079,1019.2543280985079,1019.2543280985079,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1608_iter0000_d001608.csv,0,1019.2543280985079
266,1,1019.2544273137134,1019.2544273137134,1019.2544273137134,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0266_iter0000_d000266.csv,0,1019.2544273137134
245,1,1019.2552321374503,1019.2552321374503,1019.2552321374503,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0245_iter0000_d000245.csv,0,1019.2552321374503
659,1,1019.2553580900905,1019.2553580900905,1019.2553580900905,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0659_iter0000_d000659.csv,0,1019.2553580900905
135,1,1019.260887722354,1019.260887722354,1019.260887722354,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0135_iter0000_d000135.csv,0,1019.260887722354
585,1,1019.263663057288,1019.263663057288,1019.263663057288,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0585_iter0000_d000585.csv,0,1019.263663057288
187,1,1019.2639922076471,1019.2639922076471,1019.2639922076471,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0187_iter0000_d000187.csv,0,1019.2639922076471
1627,1,1019.2656310322672,1019.2656310322672,1019.2656310322672,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1627_iter0000_d001627.csv,0,1019.2656310322672
20,1,1019.2658245655599,1019.2658245655599,1019.2658245655599,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0020_iter0000_d000020.csv,0,1019.2658245655599
459,1,1019.2662501585479,1019.2662501585479,1019.2662501585479,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0459_iter0000_d000459.csv,0,1019.2662501585479
374,1,1019.2666890640687,1019.2666890640687,1019.2666890640687,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0374_iter0000_d000374.csv,0,1019.2666890640687
1695,1,1019.2668065014609,1019.2668065014609,1019.2668065014609,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1695_iter0000_d001695.csv,0,1019.2668065014609
19,1,1019.268129682233,1019.268129682233,1019.268129682233,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0019_iter0000_d000019.csv,0,1019.268129682233
2,1,1019.2682499783718,1019.2682499783718,1019.2682499783718,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0002_iter0000_d000002.csv,0,1019.2682499783718
1526,1,1019.2696561633587,1019.2696561633587,1019.2696561633587,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1526_iter0000_d001526.csv,0,1019.2696561633587
46,1,1019.2702538012301,1019.2702538012301,1019.2702538012301,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0046_iter0000_d000046.csv,0,1019.2702538012301
2252,1,1019.2703534286375,1019.2703534286375,1019.2703534286375,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2252_iter0000_d002252.csv,0,1019.2703534286375
679,1,1019.2712066395848,1019.2712066395848,1019.2712066395848,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0679_iter0000_d000679.csv,0,1019.2712066395848
1527,1,1019.2714345966937,1019.2714345966937,1019.2714345966937,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1527_iter0000_d001527.csv,0,1019.2714345966937
364,1,1019.2737024666401,1019.2737024666401,1019.2737024666401,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0364_iter0000_d000364.csv,0,1019.2737024666401
745,1,1019.274397338515,1019.274397338515,1019.274397338515,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0745_iter0000_d000745.csv,0,1019.274397338515
462,1,1019.2771658146587,1019.2771658146587,1019.2771658146587,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0462_iter0000_d000462.csv,0,1019.2771658146587
405,1,1019.2781961905762,1019.2781961905762,1019.2781961905762,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0405_iter0000_d000405.csv,0,1019.2781961905762
547,1,1019.279074053055,1019.279074053055,1019.279074053055,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0547_iter0000_d000547.csv,0,1019.279074053055
253,1,1019.2799629142932,1019.2799629142932,1019.2799629142932,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0253_iter0000_d000253.csv,0,1019.2799629142932
526,1,1019.2804225955308,1019.2804225955308,1019.2804225955308,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0526_iter0000_d000526.csv,0,1019.2804225955308
189,1,1019.2830421266852,1019.2830421266852,1019.2830421266852,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0189_iter0000_d000189.csv,0,1019.2830421266852
72,1,1019.2833313086029,1019.2833313086029,1019.2833313086029,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0072_iter0000_d000072.csv,0,1019.2833313086029
86,1,1019.2840265874183,1019.2840265874183,1019.2840265874183,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0086_iter0000_d000086.csv,0,1019.2840265874183
239,1,1019.2865939195898,1019.2865939195898,1019.2865939195898,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0239_iter0000_d000239.csv,0,1019.2865939195898
93,1,1019.2888471133662,1019.2888471133662,1019.2888471133662,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0093_iter0000_d000093.csv,0,1019.2888471133662
246,1,1019.2923134792178,1019.2923134792178,1019.2923134792178,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0246_iter0000_d000246.csv,0,1019.2923134792178
218,1,1019.2977498961503,1019.2977498961503,1019.2977498961503,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0218_iter0000_d000218.csv,0,1019.2977498961503
376,1,1019.2983240861932,1019.2983240861932,1019.2983240861932,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0376_iter0000_d000376.csv,0,1019.2983240861932
126,1,1019.301231011491,1019.301231011491,1019.301231011491,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0126_iter0000_d000126.csv,0,1019.301231011491
166,1,1019.3035316541188,1019.3035316541188,1019.3035316541188,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0166_iter0000_d000166.csv,0,1019.3035316541188
171,1,1019.3075767166242,1019.3075767166242,1019.3075767166242,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0171_iter0000_d000171.csv,0,1019.3075767166242
2127,1,1019.7451370227867,1019.7451370227867,1019.7451370227867,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2127_iter0000_d002127.csv,0,1019.7451370227867
2034,1,1019.7529227088859,1019.7529227088859,1019.7529227088859,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2034_iter0000_d002034.csv,0,1019.7529227088859
2379,1,1019.8101079042674,1019.8101079042674,1019.8101079042674,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2379_iter0000_d002379.csv,0,1019.8101079042674
2261,1,1019.8314848085539,1019.8314848085539,1019.8314848085539,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2261_iter0000_d002261.csv,0,1019.8314848085539
2144,1,1019.8315542948313,1019.8315542948313,1019.8315542948313,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2144_iter0000_d002144.csv,0,1019.8315542948313
965,1,1019.8527953575016,1019.8527953575016,1019.8527953575016,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0965_iter0000_d000965.csv,0,1019.8527953575016
2106,1,1019.8705458963682,1019.8705458963682,1019.8705458963682,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2106_iter0000_d002106.csv,0,1019.8705458963682
2382,1,1019.8730300206579,1019.8730300206579,1019.8730300206579,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2382_iter0000_d002382.csv,0,1019.8730300206579
979,1,1019.876619204919,1019.876619204919,1019.876619204919,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0979_iter0000_d000979.csv,0,1019.876619204919
2096,1,1019.8798354558065,1019.8798354558065,1019.8798354558065,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2096_iter0000_d002096.csv,0,1019.8798354558065
869,1,1019.8798480219602,1019.8798480219602,1019.8798480219602,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0869_iter0000_d000869.csv,0,1019.8798480219602
927,1,1019.8886692664316,1019.8886692664316,1019.8886692664316,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0927_iter0000_d000927.csv,0,1019.8886692664316
834,1,1019.8943327823267,1019.8943327823267,1019.8943327823267,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0834_iter0000_d000834.csv,0,1019.8943327823267
975,1,1019.8973371678752,1019.8973371678752,1019.8973371678752,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0975_iter0000_d000975.csv,0,1019.8973371678752
2233,1,1019.9048984545516,1019.9048984545516,1019.9048984545516,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2233_iter0000_d002233.csv,0,1019.9048984545516
2010,1,1019.908383746417,1019.908383746417,1019.908383746417,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2010_iter0000_d002010.csv,0,1019.908383746417
2257,1,1019.9089215200188,1019.9089215200188,1019.9089215200188,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2257_iter0000_d002257.csv,0,1019.9089215200188
2087,1,1019.9089881486972,1019.9089881486972,1019.9089881486972,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2087_iter0000_d002087.csv,0,1019.9089881486972
983,1,1019.9111649504674,1019.9111649504674,1019.9111649504674,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0983_iter0000_d000983.csv,0,1019.9111649504674
1116,1,1019.9168181259654,1019.9168181259654,1019.9168181259654,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1116_iter0000_d001116.csv,0,1019.9168181259654
2079,1,1019.9172350027764,1019.9172350027764,1019.9172350027764,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2079_iter0000_d002079.csv,0,1019.9172350027764
1106,1,1019.922592657158,1019.922592657158,1019.922592657158,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1106_iter0000_d001106.csv,0,1019.922592657158
2389,1,1019.9293946999936,1019.9293946999936,1019.9293946999936,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2389_iter0000_d002389.csv,0,1019.9293946999936
1765,1,1019.9294924364588,1019.9294924364588,1019.9294924364588,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1765_iter0000_d001765.csv,0,1019.9294924364588
879,1,1019.9342793586907,1019.9342793586907,1019.9342793586907,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0879_iter0000_d000879.csv,0,1019.9342793586907
1091,1,1019.9401273152849,1019.9401273152849,1019.9401273152849,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1091_iter0000_d001091.csv,0,1019.9401273152849
2011,1,1019.9406139061658,1019.9406139061658,1019.9406139061658,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2011_iter0000_d002011.csv,0,1019.9406139061658
1335,1,1019.9448046691195,1019.9448046691195,1019.9448046691195,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1335_iter0000_d001335.csv,0,1019.9448046691195
2151,1,1019.9515174376198,1019.9515174376198,1019.9515174376198,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2151_iter0000_d002151.csv,0,1019.9515174376198
2052,1,1019.9544069817714,1019.9544069817714,1019.9544069817714,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2052_iter0000_d002052.csv,0,1019.9544069817714
1678,1,1019.957310398548,1019.957310398548,1019.957310398548,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1678_iter0000_d001678.csv,0,1019.957310398548
2356,1,1019.9593235474417,1019.9593235474417,1019.9593235474417,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2356_iter0000_d002356.csv,0,1019.9593235474417
1669,1,1019.9603418402339,1019.9603418402339,1019.9603418402339,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1669_iter0000_d001669.csv,0,1019.9603418402339
2155,1,1019.9624060796419,1019.9624060796419,1019.9624060796419,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2155_iter0000_d002155.csv,0,1019.9624060796419
1596,1,1019.9654367437917,1019.9654367437917,1019.9654367437917,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1596_iter0000_d001596.csv,0,1019.9654367437917
1356,1,1019.9675144506614,1019.9675144506614,1019.9675144506614,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1356_iter0000_d001356.csv,0,1019.9675144506614
